name,market,funding_total_usd,status,state_code,funding_rounds,founded_at,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H
NetEffect,Web Hosting,25000000,acquired,TX,1.0,1999-01-01,2006-07-24,2006-07-24,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Neterion,Hardware + Software,6480000,acquired,CA,1.0,2001-01-01,2006-02-24,2006-02-24,0.0,6480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6480000.0,0.0,0.0,0.0,0.0
Netgamix Inc,Games,132885,closed,IL,3.0,2010-09-24,2011-10-15,2012-07-01,18885.0,0.0,0.0,0.0,0.0,0.0,114000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nethra Imaging,Semiconductors,14000000,closed,CA,1.0,2003-01-01,2006-11-03,2006-11-03,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0
Netli,Web Hosting,18000000,acquired,CA,1.0,2000-01-01,2006-02-13,2006-02-13,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NetManage,Software,2700000,acquired,CA,1.0,1990-01-01,2007-06-17,2007-06-17,0.0,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NetStreams,Games,20950000,acquired,TX,3.0,,2004-01-01,2009-01-15,0.0,18200000.0,0.0,0.0,0.0,2750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18200000.0,0.0,0.0,0.0,0.0,0.0,0.0
Nettle,Entertainment,500000,closed,CA,1.0,2010-10-04,2011-08-11,2011-08-11,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NetVision,Software,6316226,acquired,UT,4.0,1995-01-01,2009-04-01,2011-02-16,0.0,6316226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NetWitness,Software,5689647,acquired,VA,1.0,2006-01-01,2010-01-14,2010-01-14,0.0,5689647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5689647.0,0.0,0.0,0.0,0.0,0.0,0.0
Network Chemistry,Software,6000000,acquired,CA,1.0,2002-01-01,2005-04-14,2005-04-14,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Network Intelligence,Security,12000000,acquired,MA,1.0,1996-01-01,2009-02-28,2009-02-28,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0
Network Physics,Enterprise Software,8630000,acquired,CA,1.0,1999-01-01,2006-04-13,2006-04-13,0.0,8630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Networks in Motion,Navigation,15000000,acquired,CA,2.0,2000-01-01,2004-10-01,2006-03-31,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0
Neurelis,Biotechnology,2783950,acquired,CA,2.0,2007-01-01,2010-02-03,2011-10-03,0.0,0.0,0.0,0.0,0.0,2783950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NeuroLogica,Manufacturing,17000000,acquired,MA,2.0,2004-01-01,2008-11-24,2012-01-11,0.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuronex,Biotechnology,1899999,acquired,NC,2.0,,2010-10-07,2011-05-09,0.0,1500000.0,0.0,0.0,0.0,399999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NeuroTherapeutics Pharma,Biotechnology,58200000,closed,IL,3.0,2006-01-01,2009-01-06,2011-12-15,0.0,55000000.0,0.0,0.0,0.0,3200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43000000.0,0.0,0.0,0.0,0.0,0.0,0.0
NeuroVista,Medical,61300600,closed,WA,4.0,,2007-05-11,2010-08-18,0.0,50300000.0,0.0,0.0,0.0,11000600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33800000.0,0.0,0.0,0.0,0.0,0.0,0.0
Neven Vision,Software,4750000,acquired,CA,3.0,2003-01-01,2003-11-14,2005-05-17,1750000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevis Networks,Security,1624800,closed,CA,1.0,2002-01-01,2010-02-10,2010-02-10,0.0,1624800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevo Energy,Clean Technology,4100000,closed,CA,1.0,,2010-07-07,2010-07-07,0.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0
New.net,Internet,1100000,acquired,CA,3.0,2000-05-01,2000-04-30,2003-09-09,0.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000.0,0.0,0.0,0.0,0.0,0.0
NewCare Solutions,Hardware + Software,1617252,acquired,PA,3.0,2011-01-01,2011-11-03,2013-01-16,0.0,0.0,0.0,0.0,0.0,1617252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newport Media,Semiconductors,66000000,acquired,CA,3.0,2005-01-01,2005-03-22,2006-11-20,0.0,66000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,25000000.0,30000000.0,0.0,0.0,0.0,0.0,0.0
NewRiver,Finance,20580000,acquired,MA,1.0,,2006-01-03,2006-01-03,0.0,20580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NewsBasis,Public Relations,545000,closed,CA,1.0,2009-01-01,2009-11-01,2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,545000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newScale,Enterprise Software,28200000,acquired,CA,3.0,,2005-03-29,2009-07-10,0.0,28200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,11000000.0,0.0,0.0,0.0,0.0
Newsle,Social Network Media,2649997,acquired,CA,4.0,2011-01-01,2012-02-22,2013-11-08,600000.0,2049997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newsvine,News,1250000,acquired,WA,1.0,2005-03-31,2005-07-01,2005-07-01,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Newsy,Internet,3500000,acquired,MO,2.0,2008-09-01,2010-05-05,2011-03-28,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0
Newton Peripherals,Mobile Software Tools,400000,closed,MA,1.0,2005-01-01,2010-01-28,2010-01-28,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXAGE,Mobile Advertising,19500000,acquired,MA,3.0,2006-01-01,2008-02-05,2012-06-06,0.0,19000000.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Nexgate,Brand Marketing,4300000,acquired,CA,4.0,2011-05-30,2011-07-01,2013-04-09,500000.0,3500000.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NexGen Storage,Software,12010000,acquired,CO,2.0,2010-01-01,2011-02-07,2011-11-15,0.0,12010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Next New Networks,Video,27063781,acquired,NY,4.0,2007-03-01,2007-01-01,2010-12-29,0.0,26063781.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,15000000.0,3063781.0,0.0,0.0,0.0,0.0,0.0
NextFit,Health and Wellness,1135000,closed,UT,1.0,2001-01-01,2010-02-19,2010-02-19,0.0,0.0,0.0,0.0,0.0,1135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NextG Networks,Mobile,49800000,acquired,CA,1.0,,2008-01-28,2008-01-28,0.0,49800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NextHop Technologies,Software,4000000,acquired,CA,1.0,2000-01-01,2007-07-28,2007-07-28,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0
NextIO,Networking,64649056,closed,TX,5.0,2003-01-01,2005-01-11,2012-05-17,0.0,64649056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,18800000.0,15049056.0,8500000.0,12300000.0,0.0,0.0
NextMedium,Advertising,9500000,closed,CA,2.0,2004-01-01,2005-02-01,2006-07-24,0.0,9500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0
NextWave Pharmaceuticals,Biotechnology,46819000,acquired,CA,2.0,,2011-01-11,2012-10-01,0.0,46819000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,0.0,0.0,0.0,0.0,0.0
Nexus Biosystems,Biotechnology,5000000,acquired,CA,1.0,,2009-06-29,2009-06-29,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nexus Dx,Health Care,9000000,acquired,CA,1.0,,2009-09-28,2009-09-28,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nexx Systems,Semiconductors,15247925,acquired,MA,3.0,2001-01-01,2005-09-29,2009-12-14,0.0,15247925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,5247925.0,0.0,0.0,0.0,0.0
Nexxo Financial,Finance,3660000,acquired,CA,1.0,,2013-01-07,2013-01-07,0.0,3660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660000.0,0.0,0.0
NFi Studios,Web Development,350000,acquired,FL,1.0,2004-12-01,2010-05-18,2010-05-18,0.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nfocus Neuromedical,Hardware + Software,7542266,acquired,CA,2.0,1997-01-01,2010-09-13,2011-04-12,0.0,7542266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ngmoco,Mobile,44800000,acquired,CA,4.0,2008-06-26,2008-07-31,2010-08-11,0.0,44800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600000.0,10000000.0,24200000.0,0.0,0.0,0.0,0.0,0.0
Ngt4u.inc,Tutoring,1200000,closed,IL,1.0,2009-02-02,2010-07-26,2010-07-26,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicira Networks,Web Hosting,41815432,acquired,CA,4.0,2007-01-01,2009-06-25,2011-02-03,0.0,41815432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4465448.0,11349984.0,26000000.0,0.0,0.0,0.0,0.0,0.0
NileGuide,Career Planning,13000000,acquired,CA,3.0,2006-03-05,2006-01-01,2010-12-03,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Nimbic (formerly Physware),Enterprise Software,11544000,acquired,CA,4.0,2006-01-01,2008-02-13,2012-01-01,0.0,9844000.0,0.0,0.0,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,6900000.0,0.0,0.0,0.0,0.0,0.0,0.0
Nimblefish Technologies,Advertising,12950000,acquired,CA,2.0,1999-01-01,2005-04-01,2009-11-12,0.0,12000000.0,0.0,0.0,0.0,950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nimbula,Infrastructure,20750000,acquired,CA,2.0,2008-01-01,2010-06-23,2010-08-23,0.0,20750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Ning by Glam Media,Enterprise Software,119000000,acquired,CA,4.0,2004-10-31,2007-01-01,2009-07-01,0.0,119000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44000000.0,60000000.0,15000000.0,0.0,0.0,0.0
Nirvanix,Cloud Data Services,70000000,closed,CA,5.0,2007-07-01,2007-09-18,2012-05-03,0.0,70000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,15000000.0,25000000.0,0.0,0.0,0.0,0.0,0.0
Nitronex,Semiconductors,53547934,acquired,NC,5.0,,2006-06-19,2012-01-20,0.0,41360000.0,0.0,0.0,3682885.0,8505049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NitroSecurity,Security,29000001,acquired,NH,6.0,1999-01-01,2005-02-25,2010-10-11,0.0,28500001.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500000.0,2000000.0,10000000.0,0.0,0.0,0.0,0.0
nlighten Technologies,Hardware + Software,4996500,closed,CA,1.0,,2010-02-22,2010-02-22,0.0,4996500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nodeable,Big Data,2000000,acquired,CA,1.0,2011-03-01,2011-07-26,2011-07-26,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nomi,Retail,13000000,acquired,NY,2.0,2012-09-01,2013-02-11,2013-10-16,3000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordic Windpower,Clean Technology,54000000,closed,CA,3.0,2007-01-01,2007-10-02,2010-01-05,0.0,54000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000000.0,0.0,0.0,0.0,0.0,0.0
NorthStar Systems International,Software,29500000,acquired,CA,2.0,2001-01-01,2007-11-14,2007-11-15,11500000.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Notify Technology,Mobile,248502,acquired,CA,1.0,1994-08-01,2009-12-11,2009-12-11,0.0,248502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novafora,Software,12000000,closed,CA,1.0,2004-01-01,2007-08-20,2007-08-20,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Novarra,Mobile,50000000,acquired,IL,1.0,1999-01-01,2007-07-31,2007-07-31,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NovaSys,Biotechnology,49500000,closed,AR,1.0,,2008-05-16,2008-05-16,0.0,49500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOVASYS MEDICAL,Health Care,45447308,closed,CA,2.0,,2009-07-15,2012-01-11,0.0,42645096.0,0.0,0.0,0.0,2802212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NovusEdge,Security,6500000,closed,IL,1.0,,2006-01-17,2006-01-17,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0
NOZA,Humanitarian,2800000,acquired,CA,3.0,2006-01-01,2006-06-01,2008-03-01,900000.0,0.0,0.0,0.0,0.0,0.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nprogress,Mobile,1700000,closed,CA,1.0,2010-02-01,2011-12-01,2011-12-01,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nPulse Technologies,Web Hosting,2947189,acquired,VA,2.0,2011-01-01,2013-07-11,2013-10-25,1947189.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
nScaled,IaaS,8500000,acquired,CA,2.0,2009-01-01,2012-02-21,2013-02-26,1500000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSFW Corporation,News,850000,acquired,NV,3.0,2011-01-01,2011-10-05,2013-06-14,250000.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nTAG Interactive,Public Relations,12000000,acquired,TX,1.0,,2005-01-01,2005-01-01,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ntirety,Analytics,1000000,acquired,MA,1.0,2001-01-01,2008-03-26,2008-03-26,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
NuConomy,Analytics,3300000,acquired,CA,2.0,2006-01-01,2007-04-01,2008-02-01,300000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuevo Midstream,Oil,65000000,acquired,TX,1.0,,2011-04-13,2011-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nugg-it,Manufacturing,600000,closed,OH,1.0,2011-01-01,2013-03-01,2013-03-01,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nukona,Enterprise Software,206800,acquired,CA,3.0,,2010-11-08,2011-09-21,0.0,106800.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NuPathe,Healthcare Services,48062500,acquired,PA,3.0,,2010-04-23,2012-10-23,0.0,0.0,0.0,0.0,0.0,20062500.0,0.0,0.0,28000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nusym Technology,Semiconductors,8100000,acquired,CA,2.0,2004-01-01,2008-09-10,2010-03-19,0.0,8000000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
NutshellMail,Email,607260,acquired,CA,2.0,2007-09-15,2009-05-29,2009-06-15,0.0,607260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuventix,Lighting,38900000,acquired,TX,4.0,2003-01-01,2005-09-06,2014-06-03,0.0,34000000.0,0.0,0.0,0.0,4900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuvosun,Clean Technology,17459444,acquired,CA,2.0,2008-01-01,2010-01-08,2011-08-05,0.0,5859444.0,0.0,0.0,0.0,0.0,0.0,0.0,11600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVELO,Storage,7650097,acquired,CA,2.0,2010-06-01,2010-12-16,2011-07-19,0.0,7650097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6555160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oakland Single Parents' Network,Curated Web,5000,closed,CA,1.0,2010-03-15,2011-01-01,2011-01-01,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oasys Mobile,Mobile,8000000,closed,NC,1.0,1984-01-01,2005-11-18,2005-11-18,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OATSystems,Software,12500000,acquired,MA,1.0,,2006-04-24,2006-04-24,0.0,12500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500000.0,0.0,0.0,0.0,0.0,0.0,0.0
Oberon Media,Games,36000000,acquired,NY,2.0,2003-01-01,2008-10-06,2010-11-10,0.0,36000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Ocarina Networks,Storage,23000000,acquired,CA,2.0,2007-02-01,2009-02-25,2009-11-23,0.0,23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Ocarina Technologies,Software,3000000,acquired,CA,1.0,,2009-11-23,2009-11-23,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceana Therapeutics,Biotechnology,3000000,acquired,NJ,1.0,,2009-05-26,2009-05-26,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oco,nan,10000000,acquired,MA,1.0,,2007-01-30,2007-01-30,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0
Octavian,Software,15000000,closed,MA,2.0,2003-01-01,2005-06-01,2007-10-10,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Oculus VR,Video Games,93400000,acquired,CA,3.0,2012-07-01,2012-08-01,2013-12-12,0.0,91000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400000.0,16000000.0,75000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Off & Away,Travel,3250000,acquired,WA,2.0,2009-12-01,2010-05-03,2010-10-21,0.0,3250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OfferLounge,Public Relations,120000,closed,CA,1.0,2008-01-01,2008-01-01,2008-01-01,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offermatica,Software,7000000,acquired,CA,1.0,1996-01-01,2005-09-20,2005-09-20,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offermobi,Advertising,1000000,acquired,NY,1.0,2010-01-01,2011-02-01,2011-02-01,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OfficeDrop,Document Management,1000000,closed,MA,1.0,2007-01-01,2011-04-01,2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
